,date,kst,TEMP,longitude,latitude
367,20230801,3:03,282.858,-8.466366666666666,47.90825
368,20230801,3:04,282.324,-8.463316666666666,47.90976666666667
369,20230801,3:04,282.543,-8.460066666666668,47.91128333333333
370,20230801,3:05,282.861,-8.456983333333334,47.9128
371,20230801,3:05,283.229,-8.4539,47.91438333333334
372,20230801,3:06,283.221,-8.450816666666666,47.91583333333333
373,20230801,3:06,282.949,-8.447733333333334,47.917383333333326
374,20230801,3:07,282.96,-8.4444,47.91888333333333
375,20230801,3:07,282.989,-8.441316666666667,47.9204
376,20230801,3:08,282.685,-8.438216666666667,47.922
377,20230801,3:08,282.346,-8.435116666666666,47.9235
378,20230801,3:09,282.178,-8.431833333333334,47.92503333333334
379,20230801,3:09,282.364,-8.429766666666666,47.926566666666666
380,20230801,3:10,282.292,-8.426666666666668,47.92811666666667
381,20230801,3:10,282.21,-8.42355,47.92971666666667
382,20230801,3:11,282.549,-8.420433333333333,47.93123333333333
383,20230801,3:11,282.541,-8.417333333333334,47.93273333333333
384,20230801,3:12,282.717,-8.414016666666667,47.93426666666666
385,20230801,3:12,282.535,-8.410916666666667,47.93578333333333
386,20230801,3:13,282.557,-8.407833333333334,47.937450000000005
387,20230801,3:13,282.767,-8.404733333333333,47.93898333333333
388,20230801,3:14,282.773,-8.401433333333333,47.94053333333333
389,20230801,3:14,283.125,-8.3983,47.94205
390,20230801,3:15,283.541,-8.395183333333334,47.94358333333333
391,20230801,3:15,283.176,-8.392066666666667,47.94521666666666
392,20230801,3:16,283.021,-8.388966666666667,47.94623333333334
393,20230801,3:16,282.551,-8.385666666666667,47.94780000000001
394,20230801,3:17,282.578,-8.38255,47.949333333333335
395,20230801,3:17,282.807,-8.379433333333333,47.95086666666666
396,20230801,3:18,282.917,-8.376299999999999,47.95249999999999
397,20230801,3:18,282.621,-8.373166666666666,47.954033333333335
398,20230801,3:19,282.453,-8.369816666666667,47.95556666666666
399,20230801,3:19,282.391,-8.3667,47.95708333333334
400,20230801,3:20,282.351,-8.363566666666665,47.95863333333333
401,20230801,3:20,282.386,-8.360466666666667,47.9603
402,20230801,3:21,282.738,-8.357383333333333,47.96181666666666
403,20230801,3:21,283.194,-8.354066666666666,47.96336666666666
404,20230801,3:22,283.154,-8.351949999999999,47.964916666666674
405,20230801,3:22,283.122,-8.348816666666666,47.96653333333334
406,20230801,3:23,282.896,-8.345650000000001,47.96804999999999
407,20230801,3:23,282.837,-8.342483333333332,47.969566666666665
408,20230801,3:24,283.104,-8.339116666666666,47.97108333333334
409,20230801,3:24,282.89,-8.335966666666668,47.97261666666667
410,20230801,3:25,282.872,-8.332833333333333,47.97426666666667
411,20230801,3:25,283.066,-8.329716666666666,47.97581666666667
412,20230801,3:26,283.274,-8.326600000000001,47.97736666666666
413,20230801,3:26,283.098,-8.323233333333333,47.97891666666666
414,20230801,3:27,282.952,-8.320066666666666,47.98046666666667
415,20230801,3:27,282.893,-8.316866666666666,47.98206666666667
416,20230801,3:28,282.896,-8.3137,47.9831
417,20230801,3:28,283.125,-8.310283333333333,47.98461666666667
418,20230801,3:29,283.144,-8.307083333333333,47.98616666666667
419,20230801,3:29,283.208,-8.303916666666668,47.98771666666666
420,20230801,3:30,282.711,-8.300766666666668,47.98936666666667
421,20230801,3:30,282.775,-8.2976,47.99091666666666
422,20230801,3:31,282.941,-8.2942,47.99244999999999
423,20230801,3:31,282.671,-8.291016666666668,47.99400000000001
424,20230801,3:32,282.295,-8.287849999999999,47.99555
425,20230801,3:32,282.295,-8.28465,47.99720000000001
426,20230801,3:33,282.421,-8.281483333333334,47.99875
427,20230801,3:33,282.759,-8.2781,48.00033333333334
428,20230801,3:34,282.775,-8.275966666666667,48.00189999999999
429,20230801,3:34,282.578,-8.272766666666666,48.003533333333344
430,20230801,3:35,282.405,-8.2691,48.00535
431,20230801,3:35,282.388,-8.26575,48.00695
432,20230801,3:36,282.613,-8.262466666666667,48.00833333333333
433,20230801,3:36,282.866,-8.259716666666666,48.00973333333333
434,20230801,3:37,282.997,-8.256533333333334,48.0114
435,20230801,3:37,283.085,-8.253316666666667,48.01293333333333
436,20230801,3:38,283.048,-8.250083333333333,48.01446666666667
437,20230801,3:38,283.17,-8.246633333333333,48.01601666666667
438,20230801,3:39,282.805,-8.243416666666667,48.01756666666667
439,20230801,3:39,282.255,-8.240183333333333,48.01921666666667
440,20230801,3:40,281.769,-8.236483333333332,48.0204
441,20230801,3:40,281.903,-8.23325,48.02205000000001
442,20230801,3:41,281.994,-8.229899999999999,48.02340000000001
443,20230801,3:41,282.004,-8.226483333333334,48.02518333333334
444,20230801,3:42,282.164,-8.223266666666666,48.02686666666667
445,20230801,3:42,282.223,-8.220066666666666,48.02843333333333
446,20230801,3:43,282.226,-8.215583333333333,48.03051666666667
447,20230801,3:43,282.471,-8.2124,48.032066666666665
448,20230801,3:44,282.615,-8.209166666666667,48.03373333333334
449,20230801,3:44,282.778,-8.205933333333332,48.03528333333334
450,20230801,3:45,282.623,-8.202683333333333,48.03679999999999
451,20230801,3:45,282.372,-8.199233333333332,48.03831666666667
452,20230801,3:46,282.06,-8.197066666666666,48.03986666666666
453,20230801,3:46,282.002,-8.193833333333334,48.041516666666666
454,20230801,3:47,282.13,-8.190616666666667,48.04305
455,20230801,3:47,282.164,-8.1874,48.044583333333335
456,20230801,3:48,282.191,-8.183983333333334,48.0461
457,20230801,3:48,282.031,-8.1808,48.047666666666665
458,20230801,3:49,281.82,-8.177616666666667,48.04935
459,20230801,3:49,282.015,-8.174416666666668,48.05088333333333
460,20230801,3:50,281.884,-8.171433333333333,48.05216666666667
461,20230801,3:50,282.252,-8.168283333333333,48.05356666666667
462,20230801,3:51,282.775,-8.165033333333334,48.055016666666674
463,20230801,3:51,282.783,-8.161766666666667,48.05658333333334
464,20230801,3:52,282.519,-8.1585,48.057550000000006
465,20230801,3:52,282.509,-8.155066666666666,48.05903333333334
466,20230801,3:53,282.434,-8.151833333333334,48.06051666666667
467,20230801,3:53,282.567,-8.1486,48.062000000000005
468,20230801,3:54,282.706,-8.145366666666666,48.06358333333333
469,20230801,3:54,282.487,-8.142166666666666,48.06508333333333
470,20230801,3:55,282.274,-8.13855,48.0666
471,20230801,3:55,282.292,-8.134933333333333,48.06836666666666
472,20230801,3:56,282.188,-8.131666666666666,48.06983333333333
473,20230801,3:56,282.196,-8.1284,48.07138333333334
474,20230801,3:57,282.348,-8.125166666666667,48.07285
475,20230801,3:57,282.21,-8.122283333333334,48.07411666666667
476,20230801,3:58,282.279,-8.11915,48.07553333333333
477,20230801,3:58,282.324,-8.116999999999999,48.07711666666668
478,20230801,3:59,282.162,-8.1138,48.07861666666666
479,20230801,3:59,282.258,-8.1106,48.0801
480,20230801,4:00,282.255,-8.107166666666666,48.08156666666667
481,20230801,4:00,282.394,-8.103933333333334,48.08299999999999
482,20230801,4:01,281.983,-8.100666666666665,48.08455000000001
483,20230801,4:01,281.767,-8.097416666666668,48.08598333333333
484,20230801,4:02,282.018,-8.094166666666666,48.08743333333334
485,20230801,4:02,282.477,-8.0907,48.08888333333333
486,20230801,4:03,282.669,-8.087449999999999,48.09033333333333
487,20230801,4:03,282.805,-8.084216666666666,48.09186666666666
488,20230801,4:04,282.869,-8.08095,48.0933
489,20230801,4:04,282.759,-8.077466666666668,48.09423333333334
490,20230801,4:05,282.789,-8.074183333333334,48.09564999999999
491,20230801,4:05,282.762,-8.070916666666667,48.09705
492,20230801,4:06,282.525,-8.067649999999999,48.09858333333333
493,20230801,4:06,282.234,-8.064416666666666,48.1
494,20230801,4:07,282.1,-8.060966666666667,48.1014
495,20230801,4:07,281.908,-8.057733333333335,48.10281666666666
496,20230801,4:08,281.689,-8.054516666666666,48.10425
497,20230801,4:08,281.601,-8.051283333333334,48.10578333333333
498,20230801,4:09,281.636,-8.04805,48.1072
499,20230801,4:09,281.884,-8.044616666666666,48.10861666666666
500,20230801,4:10,282.204,-8.04135,48.11000000000001
501,20230801,4:10,282.372,-8.039166666666667,48.11145
502,20230801,4:11,282.629,-8.035883333333334,48.11283333333334
503,20230801,4:11,282.637,-8.032616666666666,48.1142
504,20230801,4:12,282.642,-8.029133333333334,48.11556666666667
505,20230801,4:12,282.823,-8.02585,48.11693333333333
506,20230801,4:13,283.042,-8.022549999999999,48.1184
507,20230801,4:13,282.917,-8.019283333333334,48.11978333333333
508,20230801,4:14,282.346,-8.016033333333333,48.121166666666674
509,20230801,4:14,282.407,-8.012583333333334,48.12256666666667
510,20230801,4:15,282.324,-8.009333333333332,48.12396666666667
511,20230801,4:15,282.38,-8.006083333333333,48.12541666666666
512,20230801,4:16,282.116,-8.002833333333333,48.126783333333336
513,20230801,4:16,282.234,-7.999383333333332,48.1277
514,20230801,4:17,282.316,-7.99615,48.12908333333333
