,date,kst,ME(S) CYL EXH GAS MEAN TEMP
115,20230801,0:57,284.425
116,20230801,0:58,284.542
117,20230801,0:58,284.686
118,20230801,0:59,284.633
119,20230801,0:59,284.566
120,20230801,1:00,284.238
121,20230801,1:00,284.31
122,20230801,1:01,284.24
123,20230801,1:01,284.611
124,20230801,1:02,284.481
125,20230801,1:02,284.665
126,20230801,1:03,285.263
127,20230801,1:03,285.022
128,20230801,1:04,284.99
129,20230801,1:04,284.966
130,20230801,1:05,285.028
131,20230801,1:05,284.849
132,20230801,1:06,284.982
133,20230801,1:06,285.129
134,20230801,1:07,285.34
135,20230801,1:07,285.076
136,20230801,1:08,285.361
137,20230801,1:08,285.585
138,20230801,1:09,285.62
139,20230801,1:09,285.628
140,20230801,1:10,285.148
141,20230801,1:10,284.337
142,20230801,1:11,283.952
143,20230801,1:11,284.283
144,20230801,1:12,284.366
145,20230801,1:12,284.385
146,20230801,1:13,284.275
147,20230801,1:13,284.393
148,20230801,1:14,284.662
149,20230801,1:14,284.569
150,20230801,1:15,284.264
151,20230801,1:15,284.342
152,20230801,1:16,284.262
153,20230801,1:16,284.297
154,20230801,1:17,284.609
155,20230801,1:17,284.63
156,20230801,1:18,284.654
157,20230801,1:18,284.371
158,20230801,1:19,284.801
159,20230801,1:19,284.953
160,20230801,1:20,284.886
161,20230801,1:20,284.371
162,20230801,1:21,284.307
163,20230801,1:21,284.601
164,20230801,1:22,284.964
165,20230801,1:22,284.745
166,20230801,1:23,284.571
167,20230801,1:23,284.238
168,20230801,1:24,284.008
169,20230801,1:24,284.158
170,20230801,1:25,284.318
171,20230801,1:25,284.168
172,20230801,1:26,283.584
173,20230801,1:26,283.752
174,20230801,1:27,284.086
175,20230801,1:27,284.363
176,20230801,1:28,284.032
177,20230801,1:28,283.376
178,20230801,1:29,283.8
179,20230801,1:29,284.107
180,20230801,1:30,283.944
181,20230801,1:30,283.765
182,20230801,1:31,283.904
183,20230801,1:31,283.683
184,20230801,1:32,283.64
185,20230801,1:32,283.512
186,20230801,1:33,283.381
187,20230801,1:33,283.693
188,20230801,1:34,283.485
189,20230801,1:34,283.851
190,20230801,1:35,283.84
191,20230801,1:35,283.741
192,20230801,1:36,283.867
193,20230801,1:36,284.585
194,20230801,1:37,284.358
195,20230801,1:37,284.067
196,20230801,1:38,284.387
197,20230801,1:38,284.686
198,20230801,1:39,284.582
199,20230801,1:39,284.35
200,20230801,1:40,284.369
201,20230801,1:40,284.579
202,20230801,1:41,284.534
203,20230801,1:41,284.83
204,20230801,1:42,284.603
205,20230801,1:42,284.419
206,20230801,1:43,284.427
207,20230801,1:43,284.523
208,20230801,1:44,284.705
209,20230801,1:44,285.038
210,20230801,1:45,284.886
211,20230801,1:45,284.056
212,20230801,1:46,283.435
213,20230801,1:46,283.491
214,20230801,1:47,283.389
215,20230801,1:47,283.234
216,20230801,1:48,283.144
217,20230801,1:48,283.488
218,20230801,1:49,283.651
219,20230801,1:49,283.653
220,20230801,1:50,283.755
221,20230801,1:50,283.976
222,20230801,1:51,283.934
223,20230801,1:51,283.72
224,20230801,1:52,283.533
225,20230801,1:52,283.232
226,20230801,1:53,283.322
227,20230801,1:53,283.309
228,20230801,1:54,283.403
229,20230801,1:54,283.416
230,20230801,1:55,283.261
231,20230801,1:55,283.536
232,20230801,1:56,283.854
233,20230801,1:56,284.294
234,20230801,1:57,284.187
235,20230801,1:57,284.038
236,20230801,1:58,284.259
237,20230801,1:58,284.475
238,20230801,1:59,284.699
239,20230801,1:59,284.523
240,20230801,2:00,284.531
241,20230801,2:00,284.478
242,20230801,2:01,284.208
243,20230801,2:01,283.942
244,20230801,2:02,283.819
245,20230801,2:02,283.757
246,20230801,2:03,283.928
247,20230801,2:03,284.102
248,20230801,2:04,283.827
249,20230801,2:04,283.411
250,20230801,2:05,283.197
251,20230801,2:05,283.517
252,20230801,2:06,283.613
253,20230801,2:06,283.368
254,20230801,2:07,283.629
255,20230801,2:07,283.517
256,20230801,2:08,283.595
257,20230801,2:08,283.765
258,20230801,2:09,283.696
259,20230801,2:09,283.25
260,20230801,2:10,283.661
261,20230801,2:10,283.669
262,20230801,2:11,283.95
263,20230801,2:11,283.795
264,20230801,2:12,283.648
265,20230801,2:12,283.952
266,20230801,2:13,284.216
267,20230801,2:13,284.152
268,20230801,2:14,284.286
269,20230801,2:14,284.267
270,20230801,2:15,283.589
271,20230801,2:15,283.026
272,20230801,2:16,283.256
273,20230801,2:16,283.565
274,20230801,2:17,284.182
275,20230801,2:17,284.355
276,20230801,2:18,284.593
277,20230801,2:18,284.438
278,20230801,2:19,284.27
279,20230801,2:19,284.027
280,20230801,2:20,284.112
281,20230801,2:20,284.243
282,20230801,2:21,283.723
283,20230801,2:21,283.827
284,20230801,2:22,284.016
285,20230801,2:22,283.875
286,20230801,2:23,283.806
287,20230801,2:23,283.872
288,20230801,2:24,283.944
289,20230801,2:24,283.838
290,20230801,2:25,283.656
291,20230801,2:25,283.443
292,20230801,2:26,283.555
293,20230801,2:26,283.811
294,20230801,2:27,284.126
295,20230801,2:27,284.246
296,20230801,2:28,283.974
297,20230801,2:28,283.979
298,20230801,2:29,283.848
299,20230801,2:29,283.397
300,20230801,2:30,283.571
301,20230801,2:30,284.046
302,20230801,2:31,284.19
303,20230801,2:31,283.899
304,20230801,2:32,284.019
305,20230801,2:32,283.664
306,20230801,2:33,283.205
307,20230801,2:33,283.317
308,20230801,2:34,283.544
309,20230801,2:34,283.339
310,20230801,2:35,283.605
311,20230801,2:35,283.619
312,20230801,2:36,283.875
313,20230801,2:36,283.824
314,20230801,2:37,283.92
315,20230801,2:37,283.947
316,20230801,2:38,284.219
317,20230801,2:38,284.096
318,20230801,2:39,284.329
319,20230801,2:39,284.593
320,20230801,2:40,284.321
321,20230801,2:40,283.843
322,20230801,2:41,283.96
323,20230801,2:41,283.808
324,20230801,2:42,284.064
325,20230801,2:42,284.299
326,20230801,2:43,284.102
327,20230801,2:43,283.667
328,20230801,2:44,283.525
329,20230801,2:44,283.587
330,20230801,2:45,283.725
331,20230801,2:45,283.069
332,20230801,2:46,282.738
333,20230801,2:46,282.687
334,20230801,2:47,283.194
335,20230801,2:47,283.282
336,20230801,2:48,282.871
337,20230801,2:48,282.682
338,20230801,2:49,282.877
339,20230801,2:49,283.13
340,20230801,2:50,282.802
341,20230801,2:50,282.877
342,20230801,2:51,283.17
343,20230801,2:51,283.541
344,20230801,2:52,283.515
345,20230801,2:52,283.581
346,20230801,2:53,284.0
347,20230801,2:53,284.24
348,20230801,2:54,284.235
349,20230801,2:54,284.144
350,20230801,2:55,284.11
351,20230801,2:55,283.653
352,20230801,2:56,283.712
353,20230801,2:56,283.987
354,20230801,2:57,283.683
355,20230801,2:57,283.01
356,20230801,2:58,282.858
357,20230801,2:58,282.981
358,20230801,2:59,283.0
359,20230801,2:59,282.89
360,20230801,3:00,283.373
361,20230801,3:00,283.507
362,20230801,3:01,283.357
363,20230801,3:01,283.507
364,20230801,3:02,283.421
365,20230801,3:02,283.325
366,20230801,3:03,283.088
367,20230801,3:03,282.858
368,20230801,3:04,282.324
369,20230801,3:04,282.543
370,20230801,3:05,282.861
371,20230801,3:05,283.229
372,20230801,3:06,283.221
373,20230801,3:06,282.949
374,20230801,3:07,282.96
375,20230801,3:07,282.989
376,20230801,3:08,282.685
377,20230801,3:08,282.346
378,20230801,3:09,282.178
379,20230801,3:09,282.364
380,20230801,3:10,282.292
381,20230801,3:10,282.21
382,20230801,3:11,282.549
383,20230801,3:11,282.541
384,20230801,3:12,282.717
385,20230801,3:12,282.535
386,20230801,3:13,282.557
387,20230801,3:13,282.767
388,20230801,3:14,282.773
389,20230801,3:14,283.125
390,20230801,3:15,283.541
391,20230801,3:15,283.176
392,20230801,3:16,283.021
393,20230801,3:16,282.551
394,20230801,3:17,282.578
395,20230801,3:17,282.807
396,20230801,3:18,282.917
397,20230801,3:18,282.621
398,20230801,3:19,282.453
399,20230801,3:19,282.391
400,20230801,3:20,282.351
401,20230801,3:20,282.386
402,20230801,3:21,282.738
403,20230801,3:21,283.194
404,20230801,3:22,283.154
405,20230801,3:22,283.122
406,20230801,3:23,282.896
407,20230801,3:23,282.837
408,20230801,3:24,283.104
409,20230801,3:24,282.89
410,20230801,3:25,282.872
411,20230801,3:25,283.066
412,20230801,3:26,283.274
413,20230801,3:26,283.098
414,20230801,3:27,282.952
415,20230801,3:27,282.893
416,20230801,3:28,282.896
417,20230801,3:28,283.125
418,20230801,3:29,283.144
419,20230801,3:29,283.208
420,20230801,3:30,282.711
421,20230801,3:30,282.775
422,20230801,3:31,282.941
423,20230801,3:31,282.671
424,20230801,3:32,282.295
425,20230801,3:32,282.295
426,20230801,3:33,282.421
427,20230801,3:33,282.759
428,20230801,3:34,282.775
429,20230801,3:34,282.578
430,20230801,3:35,282.405
431,20230801,3:35,282.388
432,20230801,3:36,282.613
433,20230801,3:36,282.866
434,20230801,3:37,282.997
435,20230801,3:37,283.085
436,20230801,3:38,283.048
437,20230801,3:38,283.17
438,20230801,3:39,282.805
439,20230801,3:39,282.255
440,20230801,3:40,281.769
441,20230801,3:40,281.903
442,20230801,3:41,281.994
443,20230801,3:41,282.004
444,20230801,3:42,282.164
445,20230801,3:42,282.223
446,20230801,3:43,282.226
447,20230801,3:43,282.471
448,20230801,3:44,282.615
449,20230801,3:44,282.778
450,20230801,3:45,282.623
451,20230801,3:45,282.372
452,20230801,3:46,282.06
453,20230801,3:46,282.002
454,20230801,3:47,282.13
455,20230801,3:47,282.164
456,20230801,3:48,282.191
457,20230801,3:48,282.031
458,20230801,3:49,281.82
459,20230801,3:49,282.015
460,20230801,3:50,281.884
461,20230801,3:50,282.252
462,20230801,3:51,282.775
463,20230801,3:51,282.783
464,20230801,3:52,282.519
465,20230801,3:52,282.509
466,20230801,3:53,282.434
467,20230801,3:53,282.567
468,20230801,3:54,282.706
469,20230801,3:54,282.487
470,20230801,3:55,282.274
471,20230801,3:55,282.292
472,20230801,3:56,282.188
473,20230801,3:56,282.196
474,20230801,3:57,282.348
475,20230801,3:57,282.21
476,20230801,3:58,282.279
477,20230801,3:58,282.324
478,20230801,3:59,282.162
479,20230801,3:59,282.258
480,20230801,4:00,282.255
481,20230801,4:00,282.394
482,20230801,4:01,281.983
483,20230801,4:01,281.767
484,20230801,4:02,282.018
485,20230801,4:02,282.477
486,20230801,4:03,282.669
487,20230801,4:03,282.805
488,20230801,4:04,282.869
489,20230801,4:04,282.759
490,20230801,4:05,282.789
491,20230801,4:05,282.762
492,20230801,4:06,282.525
493,20230801,4:06,282.234
494,20230801,4:07,282.1
495,20230801,4:07,281.908
496,20230801,4:08,281.689
497,20230801,4:08,281.601
498,20230801,4:09,281.636
499,20230801,4:09,281.884
500,20230801,4:10,282.204
501,20230801,4:10,282.372
502,20230801,4:11,282.629
503,20230801,4:11,282.637
504,20230801,4:12,282.642
505,20230801,4:12,282.823
506,20230801,4:13,283.042
507,20230801,4:13,282.917
508,20230801,4:14,282.346
509,20230801,4:14,282.407
510,20230801,4:15,282.324
511,20230801,4:15,282.38
512,20230801,4:16,282.116
513,20230801,4:16,282.234
514,20230801,4:17,282.316
515,20230801,4:17,282.434
516,20230801,4:18,282.431
517,20230801,4:18,282.711
518,20230801,4:19,282.597
519,20230801,4:19,282.423
520,20230801,4:20,282.338
521,20230801,4:20,282.055
522,20230801,4:21,281.82
523,20230801,4:21,281.724
524,20230801,4:22,281.946
525,20230801,4:22,282.191
526,20230801,4:23,281.967
527,20230801,4:23,282.338
528,20230801,4:24,282.61
529,20230801,4:24,282.359
530,20230801,4:25,282.21
531,20230801,4:25,281.737
532,20230801,4:26,281.479
533,20230801,4:26,281.324
534,20230801,4:27,281.233
535,20230801,4:27,281.764
536,20230801,4:28,281.86
537,20230801,4:28,282.098
538,20230801,4:29,282.271
539,20230801,4:29,282.199
540,20230801,4:30,281.881
541,20230801,4:30,281.609
542,20230801,4:31,281.668
543,20230801,4:31,281.777
544,20230801,4:32,282.204
545,20230801,4:32,282.722
546,20230801,4:33,282.519
547,20230801,4:33,282.335
548,20230801,4:34,282.055
549,20230801,4:34,281.796
550,20230801,4:35,281.951
551,20230801,4:35,281.639
552,20230801,4:36,281.855
553,20230801,4:36,281.962
554,20230801,4:37,282.122
555,20230801,4:37,282.247
556,20230801,4:38,282.37
557,20230801,4:38,282.103
558,20230801,4:39,282.05
559,20230801,4:39,281.921
560,20230801,4:40,282.095
561,20230801,4:40,282.658
562,20230801,4:41,282.538
563,20230801,4:41,282.236
564,20230801,4:42,282.477
565,20230801,4:42,282.039
566,20230801,4:43,281.588
567,20230801,4:43,281.705
568,20230801,4:44,281.745
569,20230801,4:44,281.873
570,20230801,4:45,281.986
571,20230801,4:45,281.975
572,20230801,4:46,281.855
573,20230801,4:46,281.769
574,20230801,4:47,281.817
575,20230801,4:47,281.505
576,20230801,4:48,281.132
577,20230801,4:48,281.233
578,20230801,4:49,281.348
579,20230801,4:49,281.265
580,20230801,4:50,281.046
581,20230801,4:50,280.48
582,20230801,4:51,280.678
583,20230801,4:51,280.881
584,20230801,4:52,280.649
585,20230801,4:52,280.971
586,20230801,4:53,281.5
587,20230801,4:53,281.807
588,20230801,4:54,281.916
589,20230801,4:54,281.471
590,20230801,4:55,281.297
591,20230801,4:55,281.097
592,20230801,4:56,281.185
593,20230801,4:56,281.316
594,20230801,4:57,281.567
595,20230801,4:57,281.994
596,20230801,4:58,282.407
597,20230801,4:58,282.258
598,20230801,4:59,282.036
599,20230801,4:59,281.895
600,20230801,5:00,281.689
601,20230801,5:00,281.473
602,20230801,5:01,281.868
603,20230801,5:01,281.759
604,20230801,5:02,281.545
605,20230801,5:02,281.839
606,20230801,5:03,282.052
607,20230801,5:03,281.649
608,20230801,5:04,281.532
609,20230801,5:04,281.591
610,20230801,5:05,281.785
611,20230801,5:05,281.689
612,20230801,5:06,281.809
613,20230801,5:06,281.652
614,20230801,5:07,281.94
615,20230801,5:07,282.044
616,20230801,5:08,282.151
617,20230801,5:08,281.921
618,20230801,5:09,281.801
619,20230801,5:09,281.788
620,20230801,5:10,281.913
621,20230801,5:10,282.405
622,20230801,5:11,282.3
623,20230801,5:11,281.892
624,20230801,5:12,281.796
625,20230801,5:12,281.812
626,20230801,5:13,281.228
627,20230801,5:13,280.953
628,20230801,5:14,280.737
629,20230801,5:14,280.817
630,20230801,5:15,281.292
631,20230801,5:15,281.727
632,20230801,5:16,281.62
633,20230801,5:16,281.833
634,20230801,5:17,282.012
635,20230801,5:17,281.871
636,20230801,5:18,281.607
637,20230801,5:18,281.236
638,20230801,5:19,281.393
639,20230801,5:19,281.644
640,20230801,5:20,281.524
641,20230801,5:20,281.641
642,20230801,5:21,281.847
643,20230801,5:21,282.199
644,20230801,5:22,281.986
645,20230801,5:22,281.847
646,20230801,5:23,282.159
647,20230801,5:23,282.445
648,20230801,5:24,282.573
649,20230801,5:24,282.501
650,20230801,5:25,282.493
651,20230801,5:25,282.106
652,20230801,5:26,282.026
653,20230801,5:26,282.41
654,20230801,5:27,282.583
655,20230801,5:27,282.634
656,20230801,5:28,282.461
657,20230801,5:28,282.394
658,20230801,5:29,282.252
659,20230801,5:29,282.114
660,20230801,5:30,281.879
661,20230801,5:30,281.865
662,20230801,5:31,281.756
663,20230801,5:31,281.663
664,20230801,5:32,281.732
665,20230801,5:32,281.663
666,20230801,5:33,281.551
667,20230801,5:33,281.58
668,20230801,5:34,281.639
669,20230801,5:34,281.422
670,20230801,5:35,281.497
671,20230801,5:35,281.828
672,20230801,5:36,281.903
673,20230801,5:36,281.994
674,20230801,5:37,282.375
675,20230801,5:37,282.316
676,20230801,5:38,281.585
677,20230801,5:38,281.452
678,20230801,5:39,281.198
679,20230801,5:39,281.487
680,20230801,5:40,281.823
681,20230801,5:40,281.588
682,20230801,5:41,281.372
683,20230801,5:41,281.126
684,20230801,5:42,281.006
685,20230801,5:42,281.092
686,20230801,5:43,281.476
687,20230801,5:43,281.604
688,20230801,5:44,281.772
689,20230801,5:44,282.127
690,20230801,5:45,282.284
691,20230801,5:45,282.474
692,20230801,5:46,282.276
693,20230801,5:46,282.127
694,20230801,5:47,282.103
695,20230801,5:47,282.239
696,20230801,5:48,282.346
697,20230801,5:48,282.429
698,20230801,5:49,282.493
699,20230801,5:49,281.962
700,20230801,5:50,281.441
701,20230801,5:50,281.527
702,20230801,5:51,281.607
703,20230801,5:51,281.35
704,20230801,5:52,281.284
705,20230801,5:52,281.289
706,20230801,5:53,281.001
707,20230801,5:53,281.15
708,20230801,5:54,281.422
709,20230801,5:54,281.471
710,20230801,5:55,281.668
711,20230801,5:55,281.692
712,20230801,5:56,281.022
713,20230801,5:56,280.617
714,20230801,5:57,281.134
715,20230801,5:57,281.417
716,20230801,5:58,281.433
717,20230801,5:58,281.414
718,20230801,5:59,281.556
719,20230801,5:59,281.244
720,20230801,6:00,281.222
721,20230801,6:00,281.206
722,20230801,6:01,281.313
723,20230801,6:01,281.884
724,20230801,6:02,281.473
725,20230801,6:02,281.43
726,20230801,6:03,280.883
727,20230801,6:03,281.07
728,20230801,6:04,281.535
729,20230801,6:04,281.58
730,20230801,6:05,281.174
731,20230801,6:05,280.985
732,20230801,6:06,280.99
733,20230801,6:06,280.921
734,20230801,6:07,280.899
735,20230801,6:07,280.777
736,20230801,6:08,280.483
737,20230801,6:08,280.48
738,20230801,6:09,280.44
739,20230801,6:09,280.408
740,20230801,6:10,280.491
741,20230801,6:10,280.753
742,20230801,6:11,280.569
743,20230801,6:11,280.779
744,20230801,6:12,280.875
745,20230801,6:12,280.454
746,20230801,6:13,280.435
747,20230801,6:13,280.865
748,20230801,6:14,281.1
749,20230801,6:14,280.958
750,20230801,6:15,280.625
751,20230801,6:15,280.662
752,20230801,6:16,280.371
753,20230801,6:16,280.838
754,20230801,6:17,280.942
755,20230801,6:17,280.95
756,20230801,6:18,280.867
757,20230801,6:18,280.782
758,20230801,6:19,280.472
759,20230801,6:19,280.384
760,20230801,6:20,280.44
761,20230801,6:20,280.913
762,20230801,6:21,281.212
763,20230801,6:21,281.3
764,20230801,6:22,281.318
765,20230801,6:22,281.617
766,20230801,6:23,281.649
767,20230801,6:23,281.495
768,20230801,6:24,281.446
769,20230801,6:24,281.324
770,20230801,6:25,280.982
771,20230801,6:25,280.635
772,20230801,6:26,280.267
773,20230801,6:26,280.422
774,20230801,6:27,280.795
775,20230801,6:27,280.59
776,20230801,6:28,280.625
777,20230801,6:28,280.971
778,20230801,6:29,281.212
779,20230801,6:29,280.755
780,20230801,6:30,280.657
781,20230801,6:30,280.515
782,20230801,6:31,280.416
783,20230801,6:31,280.126
784,20230801,6:32,279.995
785,20230801,6:32,280.291
786,20230801,6:33,280.75
787,20230801,6:33,281.049
788,20230801,6:34,281.374
789,20230801,6:34,281.537
790,20230801,6:35,281.366
791,20230801,6:35,281.137
792,20230801,6:36,280.988
793,20230801,6:36,280.646
794,20230801,6:37,280.334
795,20230801,6:37,280.595
796,20230801,6:38,280.633
797,20230801,6:38,280.851
798,20230801,6:39,280.891
799,20230801,6:39,280.865
800,20230801,6:40,281.356
801,20230801,6:40,281.318
802,20230801,6:41,281.084
803,20230801,6:41,280.387
804,20230801,6:42,280.726
805,20230801,6:42,281.193
806,20230801,6:43,281.15
807,20230801,6:43,281.214
808,20230801,6:44,281.833
809,20230801,6:44,281.663
810,20230801,6:45,281.5
811,20230801,6:45,281.094
812,20230801,6:46,280.825
813,20230801,6:46,280.982
814,20230801,6:47,281.364
815,20230801,6:47,281.663
816,20230801,6:48,281.828
817,20230801,6:48,282.026
818,20230801,6:49,282.18
819,20230801,6:49,282.092
820,20230801,6:50,281.82
821,20230801,6:50,281.519
822,20230801,6:51,281.284
823,20230801,6:51,281.636
824,20230801,6:52,281.596
825,20230801,6:52,281.193
826,20230801,6:53,280.795
827,20230801,6:53,280.878
828,20230801,6:54,280.977
829,20230801,6:54,281.358
830,20230801,6:55,281.428
831,20230801,6:55,281.449
832,20230801,6:56,281.292
833,20230801,6:56,281.489
834,20230801,6:57,281.492
835,20230801,6:57,281.769
836,20230801,6:58,281.511
837,20230801,6:58,281.385
838,20230801,6:59,280.996
839,20230801,6:59,280.657
840,20230801,7:00,280.51
841,20230801,7:00,280.753
842,20230801,7:01,280.742
843,20230801,7:01,280.614
844,20230801,7:02,280.016
845,20230801,7:02,279.845
846,20230801,7:03,279.768
847,20230801,7:03,280.008
848,20230801,7:04,280.334
849,20230801,7:04,280.838
850,20230801,7:05,280.889
851,20230801,7:05,280.638
852,20230801,7:06,280.331
853,20230801,7:06,280.408
854,20230801,7:07,280.44
855,20230801,7:07,280.016
856,20230801,7:08,279.912
857,20230801,7:08,280.166
858,20230801,7:09,280.416
859,20230801,7:09,280.459
860,20230801,7:10,280.366
861,20230801,7:10,280.398
862,20230801,7:11,281.001
863,20230801,7:11,281.254
864,20230801,7:12,281.329
865,20230801,7:12,281.468
866,20230801,7:13,281.273
867,20230801,7:13,281.166
868,20230801,7:14,281.34
869,20230801,7:14,281.278
870,20230801,7:15,280.825
871,20230801,7:15,280.782
872,20230801,7:16,280.318
873,20230801,7:16,279.843
874,20230801,7:17,280.072
875,20230801,7:17,280.427
876,20230801,7:18,280.507
877,20230801,7:18,280.646
878,20230801,7:19,280.649
879,20230801,7:19,280.969
880,20230801,7:20,281.169
881,20230801,7:20,280.953
882,20230801,7:21,280.929
883,20230801,7:21,281.292
884,20230801,7:22,281.201
885,20230801,7:22,281.145
886,20230801,7:23,281.041
887,20230801,7:23,280.715
888,20230801,7:24,280.39
889,20230801,7:24,280.312
890,20230801,7:25,280.587
891,20230801,7:25,280.915
892,20230801,7:26,280.915
893,20230801,7:26,280.745
894,20230801,7:27,280.499
895,20230801,7:27,280.403
896,20230801,7:28,280.222
897,20230801,7:28,280.147
898,20230801,7:29,280.299
899,20230801,7:29,280.208
900,20230801,7:30,279.992
901,20230801,7:30,279.981
902,20230801,7:31,280.382
903,20230801,7:31,280.475
904,20230801,7:32,280.803
905,20230801,7:32,280.883
906,20230801,7:33,280.763
907,20230801,7:33,280.569
908,20230801,7:34,280.523
909,20230801,7:34,280.806
910,20230801,7:35,280.753
911,20230801,7:35,280.464
912,20230801,7:36,280.267
913,20230801,7:36,280.0
914,20230801,7:37,280.091
915,20230801,7:37,280.376
916,20230801,7:38,280.737
917,20230801,7:38,280.841
918,20230801,7:39,280.742
919,20230801,7:39,280.67
920,20230801,7:40,280.755
921,20230801,7:40,280.606
922,20230801,7:41,280.635
923,20230801,7:41,280.667
924,20230801,7:42,280.192
925,20230801,7:42,280.182
926,20230801,7:43,280.342
927,20230801,7:43,280.531
928,20230801,7:44,280.432
929,20230801,7:44,280.451
930,20230801,7:45,280.63
931,20230801,7:45,280.955
932,20230801,7:46,281.046
933,20230801,7:46,280.878
934,20230801,7:47,280.766
935,20230801,7:47,280.758
936,20230801,7:48,280.459
937,20230801,7:48,279.973
938,20230801,7:49,280.008
939,20230801,7:49,280.585
940,20230801,7:50,280.766
941,20230801,7:50,280.681
942,20230801,7:51,280.44
943,20230801,7:51,280.414
944,20230801,7:52,280.315
945,20230801,7:52,280.31
946,20230801,7:53,279.712
947,20230801,7:53,279.256
948,20230801,7:54,279.184
949,20230801,7:54,279.368
950,20230801,7:55,279.584
951,20230801,7:55,279.629
952,20230801,7:56,279.549
953,20230801,7:56,279.717
954,20230801,7:57,280.267
955,20230801,7:57,280.352
956,20230801,7:58,280.051
957,20230801,7:58,280.203
958,20230801,7:59,280.694
959,20230801,7:59,281.092
960,20230801,8:00,280.865
961,20230801,8:00,281.033
962,20230801,8:01,280.963
963,20230801,8:01,280.99
964,20230801,8:02,281.049
965,20230801,8:02,281.089
966,20230801,8:03,281.025
967,20230801,8:03,281.129
968,20230801,8:04,280.899
969,20230801,8:04,280.459
970,20230801,8:05,280.23
971,20230801,8:05,280.15
972,20230801,8:06,280.099
973,20230801,8:06,280.454
974,20230801,8:07,280.438
975,20230801,8:07,280.472
976,20230801,8:08,280.553
977,20230801,8:08,280.595
978,20230801,8:09,280.545
979,20230801,8:09,280.553
980,20230801,8:10,280.483
981,20230801,8:10,280.48
982,20230801,8:11,280.721
983,20230801,8:11,281.054
984,20230801,8:12,281.217
985,20230801,8:12,281.161
986,20230801,8:13,281.094
987,20230801,8:13,281.118
988,20230801,8:14,280.625
989,20230801,8:14,280.553
990,20230801,8:15,280.753
991,20230801,8:15,280.793
992,20230801,8:16,280.811
993,20230801,8:16,280.723
994,20230801,8:17,280.803
