ds_date,kst,ME(S) 1 CYL EXH GAS TEMP H,state.15,ME(S) 2 CYL EXH GAS TEMP H,state.16,ME(S) 3 CYL EXH GAS TEMP H,state.17,ME(S) 4 CYL EXH GAS TEMP H,state.18,ME(S) 5 CYL EXH GAS TEMP H,state.19,ME(S) CYL EXH GAS MEAN TEMP,state.20,ME(S) JCFW INLET TEMP L,state.47,ME(S) JCFW OUTLET TEMP H,state.48,ME(S) 1 CYL JCFW OUTLET TEMP H,state.49,ME(S) 2 CYL JCFW OUTLET TEMP H,state.50,ME(S) 3 CYL JCFW OUTLET TEMP H,state.51,ME(S) 4 CYL JCFW OUTLET TEMP H,state.52,ME(S) 5 CYL JCFW OUTLET TEMP H,state.53,ME(S) 1 CYL PCO OUTLET TEMP H,state.64,ME(S) 2 CYL PCO OUTLET TEMP H,state.65,ME(S) 3 CYL PCO OUTLET TEMP H,state.66,ME(S) 4 CYL PCO OUTLET TEMP H,state.67,ME(S) 5 CYL PCO OUTLET TEMP H,state.68
20230801,2023-08-01 2:25,295.583,TRUE,282.103,TRUE,273.006,TRUE,285.07,TRUE,281.504,TRUE,283.443,TRUE,75.4,TRUE,78.241,TRUE,77.39,TRUE,78.92,TRUE,77.914,TRUE,78.585,TRUE,78.417,TRUE,50.118,TRUE,49.578,TRUE,49.162,TRUE,49.432,TRUE,49.848,TRUE
20230801,2023-08-01 2:26,295.596,TRUE,282.116,TRUE,272.952,TRUE,285.15,TRUE,281.825,TRUE,283.555,TRUE,75.421,TRUE,78.241,TRUE,77.348,TRUE,78.92,TRUE,77.914,TRUE,78.606,TRUE,78.438,TRUE,50.097,TRUE,49.598,TRUE,49.204,TRUE,49.453,TRUE,49.848,TRUE
20230801,2023-08-01 2:26,295.663,TRUE,282.357,TRUE,273.139,TRUE,285.337,TRUE,282.465,TRUE,283.811,TRUE,75.442,TRUE,78.283,TRUE,77.453,TRUE,78.941,TRUE,77.956,TRUE,78.627,TRUE,78.48,TRUE,50.159,TRUE,49.661,TRUE,49.245,TRUE,49.515,TRUE,49.91,TRUE
20230801,2023-08-01 2:27,295.81,TRUE,282.637,TRUE,273.459,TRUE,285.59,TRUE,282.999,TRUE,284.126,TRUE,75.463,TRUE,78.304,TRUE,77.411,TRUE,78.962,TRUE,77.977,TRUE,78.648,TRUE,78.48,TRUE,50.222,TRUE,49.702,TRUE,49.245,TRUE,49.536,TRUE,49.952,TRUE
20230801,2023-08-01 2:27,296.13,TRUE,282.797,TRUE,273.633,TRUE,285.604,TRUE,283.079,TRUE,284.246,TRUE,75.421,TRUE,78.325,TRUE,77.537,TRUE,78.962,TRUE,77.977,TRUE,78.669,TRUE,78.501,TRUE,50.201,TRUE,49.661,TRUE,49.245,TRUE,49.494,TRUE,49.91,TRUE
20230801,2023-08-01 2:28,296.037,TRUE,282.61,TRUE,273.299,TRUE,285.403,TRUE,282.612,TRUE,283.974,TRUE,75.442,TRUE,78.291,TRUE,77.432,TRUE,78.941,TRUE,77.956,TRUE,78.648,TRUE,78.48,TRUE,50.139,TRUE,49.64,TRUE,49.204,TRUE,49.453,TRUE,49.848,TRUE
20230801,2023-08-01 2:28,295.85,TRUE,282.583,TRUE,273.326,TRUE,285.377,TRUE,282.692,TRUE,283.979,TRUE,75.421,TRUE,78.275,TRUE,77.285,TRUE,78.941,TRUE,77.956,TRUE,78.648,TRUE,78.48,TRUE,50.139,TRUE,49.598,TRUE,49.204,TRUE,49.432,TRUE,49.889,TRUE
20230801,2023-08-01 2:29,295.757,TRUE,282.61,TRUE,273.166,TRUE,285.27,TRUE,282.492,TRUE,283.848,TRUE,75.442,TRUE,78.262,TRUE,77.264,TRUE,78.92,TRUE,77.977,TRUE,78.648,TRUE,78.48,TRUE,50.139,TRUE,49.64,TRUE,49.183,TRUE,49.474,TRUE,49.889,TRUE
20230801,2023-08-01 2:29,295.129,TRUE,282.33,TRUE,272.726,TRUE,285.016,TRUE,281.865,TRUE,283.397,TRUE,75.442,TRUE,78.287,TRUE,77.327,TRUE,78.941,TRUE,77.977,TRUE,78.669,TRUE,78.48,TRUE,50.139,TRUE,49.619,TRUE,49.204,TRUE,49.453,TRUE,49.889,TRUE
20230801,2023-08-01 2:30,295.196,TRUE,282.277,TRUE,272.806,TRUE,284.99,TRUE,282.398,TRUE,283.571,TRUE,75.463,TRUE,78.3,TRUE,77.432,TRUE,78.941,TRUE,77.977,TRUE,78.669,TRUE,78.501,TRUE,50.139,TRUE,49.598,TRUE,49.121,TRUE,49.453,TRUE,49.868,TRUE
20230801,2023-08-01 2:30,295.703,TRUE,282.517,TRUE,273.286,TRUE,285.31,TRUE,283.266,TRUE,284.046,TRUE,75.442,TRUE,78.296,TRUE,77.432,TRUE,78.941,TRUE,77.977,TRUE,78.669,TRUE,78.522,TRUE,50.139,TRUE,49.64,TRUE,49.204,TRUE,49.453,TRUE,49.91,TRUE
20230801,2023-08-01 2:31,296.01,TRUE,282.543,TRUE,273.673,TRUE,285.43,TRUE,283.239,TRUE,284.19,TRUE,75.421,TRUE,78.258,TRUE,77.243,TRUE,78.92,TRUE,77.956,TRUE,78.669,TRUE,78.501,TRUE,50.139,TRUE,49.578,TRUE,49.162,TRUE,49.453,TRUE,49.91,TRUE
20230801,2023-08-01 2:31,295.877,TRUE,282.263,TRUE,273.459,TRUE,285.39,TRUE,282.612,TRUE,283.899,TRUE,75.421,TRUE,78.266,TRUE,77.306,TRUE,78.92,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.097,TRUE,49.557,TRUE,49.162,TRUE,49.411,TRUE,49.827,TRUE
20230801,2023-08-01 2:32,295.957,TRUE,282.17,TRUE,273.58,TRUE,285.483,TRUE,282.732,TRUE,284.019,TRUE,75.421,TRUE,78.279,TRUE,77.411,TRUE,78.899,TRUE,77.956,TRUE,78.648,TRUE,78.48,TRUE,50.139,TRUE,49.598,TRUE,49.204,TRUE,49.453,TRUE,49.91,TRUE
20230801,2023-08-01 2:32,295.703,TRUE,282.023,TRUE,273.366,TRUE,285.243,TRUE,282.145,TRUE,283.664,TRUE,75.421,TRUE,78.275,TRUE,77.369,TRUE,78.92,TRUE,77.956,TRUE,78.648,TRUE,78.48,TRUE,50.139,TRUE,49.619,TRUE,49.183,TRUE,49.453,TRUE,49.889,TRUE
20230801,2023-08-01 2:33,295.276,TRUE,281.689,TRUE,272.992,TRUE,284.856,TRUE,281.411,TRUE,283.205,TRUE,75.421,TRUE,78.249,TRUE,77.285,TRUE,78.92,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.118,TRUE,49.578,TRUE,49.162,TRUE,49.432,TRUE,49.889,TRUE
20230801,2023-08-01 2:33,295.356,TRUE,281.529,TRUE,272.966,TRUE,284.776,TRUE,281.785,TRUE,283.317,TRUE,75.442,TRUE,78.304,TRUE,77.411,TRUE,78.92,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.118,TRUE,49.578,TRUE,49.183,TRUE,49.432,TRUE,49.868,TRUE
20230801,2023-08-01 2:34,295.596,TRUE,281.783,TRUE,272.979,TRUE,284.936,TRUE,282.372,TRUE,283.544,TRUE,75.442,TRUE,78.287,TRUE,77.453,TRUE,78.92,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.118,TRUE,49.598,TRUE,49.183,TRUE,49.453,TRUE,49.848,TRUE
20230801,2023-08-01 2:34,295.503,TRUE,281.77,TRUE,272.739,TRUE,284.963,TRUE,281.851,TRUE,283.339,TRUE,75.442,TRUE,78.279,TRUE,77.369,TRUE,78.899,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.118,TRUE,49.598,TRUE,49.183,TRUE,49.453,TRUE,49.868,TRUE
20230801,2023-08-01 2:35,295.596,TRUE,281.796,TRUE,273.126,TRUE,285.056,TRUE,282.212,TRUE,283.605,TRUE,75.442,TRUE,78.308,TRUE,77.453,TRUE,78.92,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.097,TRUE,49.598,TRUE,49.162,TRUE,49.453,TRUE,49.848,TRUE
20230801,2023-08-01 2:35,295.583,TRUE,281.863,TRUE,273.326,TRUE,285.15,TRUE,282.158,TRUE,283.619,TRUE,75.442,TRUE,78.291,TRUE,77.537,TRUE,78.92,TRUE,77.956,TRUE,78.648,TRUE,78.48,TRUE,50.118,TRUE,49.578,TRUE,49.183,TRUE,49.432,TRUE,49.868,TRUE
20230801,2023-08-01 2:36,295.85,TRUE,281.916,TRUE,273.486,TRUE,285.377,TRUE,282.679,TRUE,283.875,TRUE,75.442,TRUE,78.304,TRUE,77.495,TRUE,78.92,TRUE,77.977,TRUE,78.669,TRUE,78.48,TRUE,50.118,TRUE,49.598,TRUE,49.204,TRUE,49.453,TRUE,49.848,TRUE
20230801,2023-08-01 2:36,296.17,TRUE,282.036,TRUE,273.233,TRUE,285.43,TRUE,282.305,TRUE,283.824,TRUE,75.421,TRUE,78.321,TRUE,77.579,TRUE,78.92,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.139,TRUE,49.557,TRUE,49.204,TRUE,49.474,TRUE,49.868,TRUE
20230801,2023-08-01 2:37,296.357,TRUE,282.156,TRUE,273.113,TRUE,285.417,TRUE,282.438,TRUE,283.92,TRUE,75.421,TRUE,78.295,TRUE,77.516,TRUE,78.899,TRUE,77.956,TRUE,78.648,TRUE,78.459,TRUE,50.118,TRUE,49.578,TRUE,49.162,TRUE,49.453,TRUE,49.848,TRUE
20230801,2023-08-01 2:37,296.477,TRUE,282.277,TRUE,273.179,TRUE,285.55,TRUE,282.278,TRUE,283.947,TRUE,75.442,TRUE,78.308,TRUE,77.411,TRUE,78.941,TRUE,77.956,TRUE,78.669,TRUE,78.48,TRUE,50.076,TRUE,49.578,TRUE,49.162,TRUE,49.432,TRUE,49.848,TRUE
20230801,2023-08-01 2:38,296.771,TRUE,282.503,TRUE,273.473,TRUE,285.59,TRUE,282.679,TRUE,284.219,TRUE,75.421,TRUE,78.3,TRUE,77.348,TRUE,78.941,TRUE,77.977,TRUE,78.648,TRUE,78.48,TRUE,50.118,TRUE,49.578,TRUE,49.183,TRUE,49.453,TRUE,49.827,TRUE
20230801,2023-08-01 2:38,296.664,TRUE,282.397,TRUE,273.673,TRUE,285.457,TRUE,282.305,TRUE,284.096,TRUE,75.358,TRUE,78.249,TRUE,77.411,TRUE,78.899,TRUE,77.914,TRUE,78.648,TRUE,78.438,TRUE,50.097,TRUE,49.536,TRUE,49.162,TRUE,49.432,TRUE,49.827,TRUE
20230801,2023-08-01 2:39,296.917,TRUE,282.49,TRUE,273.967,TRUE,285.59,TRUE,282.679,TRUE,284.329,TRUE,75.337,TRUE,78.262,TRUE,77.432,TRUE,78.878,TRUE,77.914,TRUE,78.627,TRUE,78.438,TRUE,50.076,TRUE,49.536,TRUE,49.121,TRUE,49.432,TRUE,49.806,TRUE
20230801,2023-08-01 2:39,297.344,TRUE,282.784,TRUE,274.1,TRUE,285.657,TRUE,282.959,TRUE,284.593,TRUE,75.296,TRUE,78.207,TRUE,77.243,TRUE,78.878,TRUE,77.893,TRUE,78.585,TRUE,78.417,TRUE,50.076,TRUE,49.578,TRUE,49.183,TRUE,49.453,TRUE,49.827,TRUE
20230801,2023-08-01 2:40,297.104,TRUE,282.797,TRUE,273.74,TRUE,285.457,TRUE,282.612,TRUE,284.321,TRUE,75.275,TRUE,78.203,TRUE,77.285,TRUE,78.836,TRUE,77.872,TRUE,78.564,TRUE,78.375,TRUE,50.139,TRUE,49.598,TRUE,49.204,TRUE,49.474,TRUE,49.889,TRUE
20230801,2023-08-01 2:40,296.57,TRUE,282.543,TRUE,273.126,TRUE,285.123,TRUE,281.945,TRUE,283.843,TRUE,75.296,TRUE,78.17,TRUE,77.223,TRUE,78.815,TRUE,77.851,TRUE,78.543,TRUE,78.354,TRUE,50.097,TRUE,49.598,TRUE,49.204,TRUE,49.474,TRUE,49.848,TRUE
20230801,2023-08-01 2:41,296.624,TRUE,282.597,TRUE,273.473,TRUE,285.137,TRUE,282.038,TRUE,283.96,TRUE,75.296,TRUE,78.182,TRUE,77.348,TRUE,78.836,TRUE,77.851,TRUE,78.543,TRUE,78.354,TRUE,50.055,TRUE,49.557,TRUE,49.121,TRUE,49.432,TRUE,49.806,TRUE
20230801,2023-08-01 2:41,296.57,TRUE,282.303,TRUE,273.513,TRUE,285.11,TRUE,281.584,TRUE,283.808,TRUE,75.275,TRUE,78.14,TRUE,77.139,TRUE,78.815,TRUE,77.851,TRUE,78.543,TRUE,78.354,TRUE,50.035,TRUE,49.515,TRUE,49.121,TRUE,49.411,TRUE,49.785,TRUE
20230801,2023-08-01 2:42,296.904,TRUE,282.37,TRUE,273.753,TRUE,285.243,TRUE,281.971,TRUE,284.064,TRUE,75.296,TRUE,78.17,TRUE,77.306,TRUE,78.815,TRUE,77.851,TRUE,78.543,TRUE,78.333,TRUE,50.055,TRUE,49.557,TRUE,49.141,TRUE,49.411,TRUE,49.827,TRUE
20230801,2023-08-01 2:42,297.091,TRUE,282.49,TRUE,274.1,TRUE,285.39,TRUE,282.465,TRUE,284.299,TRUE,75.316,TRUE,78.178,TRUE,77.327,TRUE,78.836,TRUE,77.851,TRUE,78.543,TRUE,78.354,TRUE,50.076,TRUE,49.536,TRUE,49.121,TRUE,49.411,TRUE,49.806,TRUE
20230801,2023-08-01 2:43,296.784,TRUE,282.29,TRUE,273.993,TRUE,285.257,TRUE,282.225,TRUE,284.102,TRUE,75.337,TRUE,78.233,TRUE,77.411,TRUE,78.878,TRUE,77.872,TRUE,78.564,TRUE,78.396,TRUE,50.055,TRUE,49.557,TRUE,49.141,TRUE,49.432,TRUE,49.827,TRUE
20230801,2023-08-01 2:43,296.25,TRUE,281.903,TRUE,273.326,TRUE,285.07,TRUE,281.931,TRUE,283.667,TRUE,75.379,TRUE,78.228,TRUE,77.369,TRUE,78.878,TRUE,77.893,TRUE,78.585,TRUE,78.417,TRUE,50.035,TRUE,49.536,TRUE,49.141,TRUE,49.432,TRUE,49.827,TRUE
20230801,2023-08-01 2:44,295.97,TRUE,281.796,TRUE,273.033,TRUE,284.976,TRUE,282.065,TRUE,283.525,TRUE,75.421,TRUE,78.233,TRUE,77.264,TRUE,78.92,TRUE,77.914,TRUE,78.627,TRUE,78.438,TRUE,50.076,TRUE,49.557,TRUE,49.162,TRUE,49.432,TRUE,49.848,TRUE
20230801,2023-08-01 2:44,296.144,TRUE,281.716,TRUE,272.846,TRUE,285.07,TRUE,282.105,TRUE,283.587,TRUE,75.421,TRUE,78.262,TRUE,77.306,TRUE,78.92,TRUE,77.956,TRUE,78.648,TRUE,78.459,TRUE,50.076,TRUE,49.536,TRUE,49.141,TRUE,49.453,TRUE,49.806,TRUE
20230801,2023-08-01 2:45,296.37,TRUE,281.756,TRUE,273.233,TRUE,285.257,TRUE,282.185,TRUE,283.725,TRUE,75.421,TRUE,78.312,TRUE,77.516,TRUE,78.941,TRUE,77.977,TRUE,78.648,TRUE,78.48,TRUE,50.076,TRUE,49.536,TRUE,49.1,TRUE,49.411,TRUE,49.848,TRUE
20230801,2023-08-01 2:45,295.663,TRUE,281.343,TRUE,272.325,TRUE,284.923,TRUE,281.251,TRUE,283.069,TRUE,75.421,TRUE,78.312,TRUE,77.432,TRUE,78.941,TRUE,77.977,TRUE,78.669,TRUE,78.48,TRUE,50.097,TRUE,49.578,TRUE,49.1,TRUE,49.411,TRUE,49.827,TRUE
20230801,2023-08-01 2:46,295.183,TRUE,281.156,TRUE,271.725,TRUE,284.75,TRUE,281.024,TRUE,282.738,TRUE,75.463,TRUE,78.295,TRUE,77.474,TRUE,78.941,TRUE,77.977,TRUE,78.669,TRUE,78.48,TRUE,50.076,TRUE,49.557,TRUE,49.162,TRUE,49.432,TRUE,49.868,TRUE
20230801,2023-08-01 2:46,294.876,TRUE,281.036,TRUE,271.618,TRUE,284.67,TRUE,281.104,TRUE,282.687,TRUE,75.484,TRUE,78.329,TRUE,77.558,TRUE,78.983,TRUE,77.998,TRUE,78.669,TRUE,78.48,TRUE,50.097,TRUE,49.557,TRUE,49.121,TRUE,49.411,TRUE,49.806,TRUE
20230801,2023-08-01 2:47,295.276,TRUE,281.489,TRUE,272.379,TRUE,284.923,TRUE,281.798,TRUE,283.194,TRUE,75.484,TRUE,78.379,TRUE,77.642,TRUE,78.962,TRUE,77.998,TRUE,78.69,TRUE,78.522,TRUE,50.076,TRUE,49.536,TRUE,49.121,TRUE,49.391,TRUE,49.827,TRUE
20230801,2023-08-01 2:47,295.436,TRUE,281.689,TRUE,272.632,TRUE,284.87,TRUE,281.771,TRUE,283.282,TRUE,75.484,TRUE,78.363,TRUE,77.579,TRUE,78.962,TRUE,77.998,TRUE,78.69,TRUE,78.522,TRUE,50.055,TRUE,49.557,TRUE,49.141,TRUE,49.411,TRUE,49.806,TRUE
20230801,2023-08-01 2:48,295.063,TRUE,281.503,TRUE,272.259,TRUE,284.576,TRUE,281.077,TRUE,282.871,TRUE,75.484,TRUE,78.325,TRUE,77.474,TRUE,78.962,TRUE,77.998,TRUE,78.69,TRUE,78.501,TRUE,50.076,TRUE,49.536,TRUE,49.121,TRUE,49.432,TRUE,49.806,TRUE
20230801,2023-08-01 2:48,294.649,TRUE,281.316,TRUE,272.205,TRUE,284.496,TRUE,280.77,TRUE,282.682,TRUE,75.547,TRUE,78.354,TRUE,77.537,TRUE,78.983,TRUE,78.019,TRUE,78.71,TRUE,78.522,TRUE,50.097,TRUE,49.578,TRUE,49.162,TRUE,49.432,TRUE,49.827,TRUE
20230801,2023-08-01 2:49,294.743,TRUE,281.409,TRUE,272.299,TRUE,284.576,TRUE,281.157,TRUE,282.877,TRUE,75.568,TRUE,78.384,TRUE,77.537,TRUE,79.025,TRUE,78.04,TRUE,78.731,TRUE,78.564,TRUE,50.076,TRUE,49.557,TRUE,49.141,TRUE,49.411,TRUE,49.806,TRUE
20230801,2023-08-01 2:49,295.263,TRUE,281.583,TRUE,272.552,TRUE,284.75,TRUE,281.504,TRUE,283.13,TRUE,75.547,TRUE,78.417,TRUE,77.579,TRUE,79.046,TRUE,78.061,TRUE,78.752,TRUE,78.585,TRUE,50.035,TRUE,49.515,TRUE,49.1,TRUE,49.37,TRUE,49.785,TRUE
20230801,2023-08-01 2:50,295.116,TRUE,281.369,TRUE,272.112,TRUE,284.603,TRUE,280.837,TRUE,282.802,TRUE,75.547,TRUE,78.388,TRUE,77.579,TRUE,79.004,TRUE,78.04,TRUE,78.752,TRUE,78.564,TRUE,49.993,TRUE,49.474,TRUE,49.079,TRUE,49.307,TRUE,49.744,TRUE
20230801,2023-08-01 2:50,295.169,TRUE,281.276,TRUE,272.392,TRUE,284.576,TRUE,280.877,TRUE,282.877,TRUE,75.547,TRUE,78.4,TRUE,77.516,TRUE,79.025,TRUE,78.04,TRUE,78.752,TRUE,78.564,TRUE,49.972,TRUE,49.453,TRUE,49.058,TRUE,49.307,TRUE,49.723,TRUE
20230801,2023-08-01 2:51,295.45,TRUE,281.276,TRUE,272.832,TRUE,284.723,TRUE,281.451,TRUE,283.17,TRUE,75.568,TRUE,78.417,TRUE,77.621,TRUE,79.025,TRUE,78.061,TRUE,78.773,TRUE,78.585,TRUE,49.993,TRUE,49.474,TRUE,49.058,TRUE,49.307,TRUE,49.723,TRUE
20230801,2023-08-01 2:51,295.957,TRUE,281.436,TRUE,273.086,TRUE,285.003,TRUE,282.225,TRUE,283.541,TRUE,75.547,TRUE,78.404,TRUE,77.558,TRUE,79.025,TRUE,78.082,TRUE,78.773,TRUE,78.585,TRUE,49.993,TRUE,49.432,TRUE,49.037,TRUE,49.328,TRUE,49.702,TRUE
20230801,2023-08-01 2:52,296.023,TRUE,281.409,TRUE,272.779,TRUE,285.217,TRUE,282.091,TRUE,283.515,TRUE,75.463,TRUE,78.358,TRUE,77.474,TRUE,78.962,TRUE,78.04,TRUE,78.752,TRUE,78.564,TRUE,49.972,TRUE,49.453,TRUE,49.037,TRUE,49.307,TRUE,49.723,TRUE
20230801,2023-08-01 2:52,296.184,TRUE,281.409,TRUE,272.726,TRUE,285.27,TRUE,282.225,TRUE,283.581,TRUE,75.421,TRUE,78.354,TRUE,77.6,TRUE,78.941,TRUE,77.998,TRUE,78.71,TRUE,78.522,TRUE,49.972,TRUE,49.494,TRUE,49.079,TRUE,49.328,TRUE,49.785,TRUE
20230801,2023-08-01 2:53,296.637,TRUE,281.636,TRUE,273.233,TRUE,285.483,TRUE,282.852,TRUE,284,TRUE,75.358,TRUE,78.316,TRUE,77.558,TRUE,78.899,TRUE,77.977,TRUE,78.669,TRUE,78.48,TRUE,49.993,TRUE,49.474,TRUE,49.058,TRUE,49.307,TRUE,49.744,TRUE
20230801,2023-08-01 2:53,296.917,TRUE,282.01,TRUE,273.633,TRUE,285.577,TRUE,282.985,TRUE,284.24,TRUE,75.296,TRUE,78.233,TRUE,77.306,TRUE,78.815,TRUE,77.914,TRUE,78.648,TRUE,78.438,TRUE,49.993,TRUE,49.474,TRUE,49.058,TRUE,49.349,TRUE,49.744,TRUE
20230801,2023-08-01 2:54,297.051,TRUE,282.063,TRUE,273.793,TRUE,285.604,TRUE,282.799,TRUE,284.235,TRUE,75.254,TRUE,78.203,TRUE,77.432,TRUE,78.794,TRUE,77.872,TRUE,78.585,TRUE,78.375,TRUE,50.014,TRUE,49.515,TRUE,49.079,TRUE,49.328,TRUE,49.765,TRUE
20230801,2023-08-01 2:54,296.837,TRUE,281.996,TRUE,273.646,TRUE,285.403,TRUE,282.812,TRUE,284.144,TRUE,75.254,TRUE,78.203,TRUE,77.495,TRUE,78.773,TRUE,77.851,TRUE,78.543,TRUE,78.354,TRUE,50.014,TRUE,49.515,TRUE,49.079,TRUE,49.349,TRUE,49.765,TRUE
20230801,2023-08-01 2:55,296.45,TRUE,282.063,TRUE,273.913,TRUE,285.457,TRUE,282.705,TRUE,284.11,TRUE,75.233,TRUE,78.187,TRUE,77.453,TRUE,78.773,TRUE,77.83,TRUE,78.543,TRUE,78.333,TRUE,50.097,TRUE,49.578,TRUE,49.121,TRUE,49.432,TRUE,49.848,TRUE
20230801,2023-08-01 2:55,295.73,TRUE,281.85,TRUE,273.54,TRUE,285.283,TRUE,282.078,TRUE,283.653,TRUE,75.275,TRUE,78.161,TRUE,77.39,TRUE,78.773,TRUE,77.83,TRUE,78.522,TRUE,78.333,TRUE,50.097,TRUE,49.578,TRUE,49.183,TRUE,49.432,TRUE,49.848,TRUE
20230801,2023-08-01 2:56,295.53,TRUE,281.623,TRUE,273.686,TRUE,285.203,TRUE,282.332,TRUE,283.712,TRUE,75.296,TRUE,78.22,TRUE,77.579,TRUE,78.794,TRUE,77.851,TRUE,78.543,TRUE,78.354,TRUE,50.055,TRUE,49.515,TRUE,49.1,TRUE,49.411,TRUE,49.806,TRUE
20230801,2023-08-01 2:56,295.677,TRUE,281.823,TRUE,274.02,TRUE,285.337,TRUE,282.999,TRUE,283.987,TRUE,75.316,TRUE,78.224,TRUE,77.516,TRUE,78.815,TRUE,77.872,TRUE,78.564,TRUE,78.375,TRUE,50.076,TRUE,49.557,TRUE,49.121,TRUE,49.411,TRUE,49.827,TRUE
20230801,2023-08-01 2:57,295.61,TRUE,281.756,TRUE,273.326,TRUE,285.03,TRUE,282.799,TRUE,283.683,TRUE,75.316,TRUE,78.224,TRUE,77.432,TRUE,78.815,TRUE,77.872,TRUE,78.564,TRUE,78.396,TRUE,50.097,TRUE,49.536,TRUE,49.121,TRUE,49.411,TRUE,49.848,TRUE
20230801,2023-08-01 2:57,295.036,TRUE,281.383,TRUE,272.445,TRUE,284.656,TRUE,281.891,TRUE,283.01,TRUE,75.379,TRUE,78.245,TRUE,77.516,TRUE,78.836,TRUE,77.893,TRUE,78.585,TRUE,78.396,TRUE,50.076,TRUE,49.536,TRUE,49.079,TRUE,49.391,TRUE,49.827,TRUE
20230801,2023-08-01 2:58,294.649,TRUE,281.116,TRUE,272.232,TRUE,284.429,TRUE,281.731,TRUE,282.858,TRUE,75.442,TRUE,78.27,TRUE,77.474,TRUE,78.899,TRUE,77.914,TRUE,78.627,TRUE,78.438,TRUE,50.014,TRUE,49.515,TRUE,49.121,TRUE,49.391,TRUE,49.827,TRUE
20230801,2023-08-01 2:58,294.489,TRUE,281.249,TRUE,272.552,TRUE,284.616,TRUE,282.011,TRUE,282.981,TRUE,75.484,TRUE,78.329,TRUE,77.704,TRUE,78.941,TRUE,77.977,TRUE,78.669,TRUE,78.501,TRUE,50.035,TRUE,49.515,TRUE,49.1,TRUE,49.411,TRUE,49.827,TRUE
20230801,2023-08-01 2:59,294.476,TRUE,281.236,TRUE,272.766,TRUE,284.563,TRUE,282.011,TRUE,283,TRUE,75.547,TRUE,78.392,TRUE,77.788,TRUE,79.004,TRUE,78.019,TRUE,78.71,TRUE,78.543,TRUE,50.055,TRUE,49.515,TRUE,49.1,TRUE,49.411,TRUE,49.868,TRUE
20230801,2023-08-01 2:59,294.542,TRUE,281.209,TRUE,272.792,TRUE,284.389,TRUE,281.398,TRUE,282.89,TRUE,75.547,TRUE,78.425,TRUE,77.704,TRUE,79.025,TRUE,78.04,TRUE,78.752,TRUE,78.564,TRUE,50.014,TRUE,49.515,TRUE,49.079,TRUE,49.37,TRUE,49.827,TRUE
20230801,2023-08-01 3:00,295.21,TRUE,281.423,TRUE,273.486,TRUE,284.616,TRUE,282.051,TRUE,283.373,TRUE,75.547,TRUE,78.438,TRUE,77.704,TRUE,79.025,TRUE,78.061,TRUE,78.752,TRUE,78.585,TRUE,50.014,TRUE,49.474,TRUE,49.1,TRUE,49.391,TRUE,49.827,TRUE
20230801,2023-08-01 3:00,295.596,TRUE,281.543,TRUE,273.526,TRUE,284.71,TRUE,282.131,TRUE,283.507,TRUE,75.505,TRUE,78.413,TRUE,77.621,TRUE,79.025,TRUE,78.061,TRUE,78.752,TRUE,78.585,TRUE,50.014,TRUE,49.494,TRUE,49.058,TRUE,49.349,TRUE,49.806,TRUE
20230801,2023-08-01 3:01,295.663,TRUE,281.529,TRUE,273.326,TRUE,284.616,TRUE,281.745,TRUE,283.357,TRUE,75.463,TRUE,78.396,TRUE,77.663,TRUE,78.983,TRUE,78.04,TRUE,78.731,TRUE,78.564,TRUE,49.993,TRUE,49.453,TRUE,49.037,TRUE,49.328,TRUE,49.785,TRUE
20230801,2023-08-01 3:01,295.943,TRUE,281.569,TRUE,273.393,TRUE,284.67,TRUE,281.985,TRUE,283.507,TRUE,75.442,TRUE,78.354,TRUE,77.579,TRUE,78.962,TRUE,78.019,TRUE,78.71,TRUE,78.543,TRUE,49.993,TRUE,49.432,TRUE,49.037,TRUE,49.349,TRUE,49.744,TRUE
20230801,2023-08-01 3:02,295.97,TRUE,281.489,TRUE,272.886,TRUE,284.616,TRUE,282.172,TRUE,283.421,TRUE,75.358,TRUE,78.321,TRUE,77.6,TRUE,78.92,TRUE,77.977,TRUE,78.669,TRUE,78.501,TRUE,49.972,TRUE,49.432,TRUE,48.996,TRUE,49.328,TRUE,49.765,TRUE
20230801,2023-08-01 3:02,295.783,TRUE,281.409,TRUE,272.726,TRUE,284.643,TRUE,282.131,TRUE,283.325,TRUE,75.316,TRUE,78.266,TRUE,77.432,TRUE,78.878,TRUE,77.935,TRUE,78.648,TRUE,78.459,TRUE,50.014,TRUE,49.474,TRUE,49.079,TRUE,49.349,TRUE,49.785,TRUE
20230801,2023-08-01 3:03,295.543,TRUE,281.383,TRUE,272.299,TRUE,284.523,TRUE,281.718,TRUE,283.088,TRUE,75.296,TRUE,78.233,TRUE,77.453,TRUE,78.815,TRUE,77.893,TRUE,78.585,TRUE,78.417,TRUE,49.972,TRUE,49.411,TRUE,49.037,TRUE,49.328,TRUE,49.765,TRUE
